"관리번호","자치구","와이파이명","도로명주소","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","Y좌표","X좌표","작업일자"
"DJ2023-AP-113","동작구","도림천 산책로3","","1. 주요거리","자치구","공공WiFi","자가망","2023","실외","37.486366","126.90973","2026-09-08 03:00:12.998"
"ARI00141","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00142","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00143","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00144","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00145","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00146","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00147","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00148","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00149","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00150","동작구","남부수도사업소","여의대방로10길 97","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.492393","126.915","2026-09-08 03:00:12.967"
"ARI00151","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.967"
"ARI00152","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.967"
"ARI00153","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.967"
"ARI00154","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.967"
"ARI00155","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.967"
"ARI00156","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.967"
"ARI00157","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.967"
"ARI00158","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.967"
"ARI00159","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.968"
"ARI00160","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.968"
"ARI00161","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.968"
"ARI00162","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.968"
"ARI00163","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.968"
"ARI00166","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.968"
"ARI00167","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.968"
"ARI00168","강남구","강남수도사업소","양재천로 199","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.483387","127.04713","2026-09-08 03:00:12.968"
"ARI00170","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00171","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00172","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00173","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00174","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00175","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00176","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00177","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00178","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00179","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00180","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00181","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00182","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00183","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00184","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00185","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00186","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00187","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00188","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00189","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00190","강동구","강동수도사업소","성내로 51","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.529","127.12603","2026-09-08 03:00:12.968"
"ARI00191","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00192","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00193","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00194","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00195","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00196","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00197","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00198","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00199","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00200","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00201","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00202","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00203","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00204","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.968"
"ARI00205","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00206","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00207","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00208","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00209","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00210","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00211","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00212","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00213","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00214","광진구","서울물연구원","천호대로 716-10","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.547","127.091896","2026-09-08 03:00:12.969"
"ARI00215","성동구","수도박물관","성수동1가 642-1","4. 문화관광","서울시(AP)","공공WiFi","자가망","2024","실내","37.53843","127.0428","2026-09-08 03:00:12.969"
